crespo	es	frizzy	crisp	en	crisp
crespo	it	crêpe	crisp	en	crisp
cresta	es	Mohawk hairstyle;sharp peaks;comb	crest	en	crest
cresta	es	Mohawk hairstyle;sharp peaks;comb	crista	en	crista
cresta	it	crest;ridge	crest	en	crest
cresta	it	crest;ridge	crista	en	crista
creștinătate	ro	Christendom;the entirety of the Christian people	Christian	en	Christian
crête	fr	crest;comb	crest	en	crest
crête	fr	crest;comb	crista	en	crista
criador	es	breeder	creator	en	creator
criador	pt	herdsman;creator	creator	en	creator
croce	it	cross	crux	en	crux
croco	it	crocus	crocus	en	crocus
croix	frm	cross	crux	en	crux
cruce	ro	cross	crux	en	crux
cruz	es	misery;cross;torture	crux	en	crux
cruz	pt	cross	crux	en	crux
cual	es	like;as;in the manner of	quale	en	quale
cuando	es	when	cue	en	cue
cuándo	es	when	cue	en	cue
Cuaresma	es	Lent	Quadragesima	en	Quadragesima
cuello	es	neck	collar	en	collar
cuello	es	neck	collet	en	collet
cuello	osp	neck	collar	en	collar
cuello	osp	neck	collet	en	collet
cuerno	es	horn;sexual or marital infidelity	cornet	en	cornet
cuerpo	es	corps;organization;corpse;field;body	corpus	en	corpus
cuerpo	osp	body	corpus	en	corpus
cuervo	es	crow	Corvus	en	Corvus
cuesta	es	cuesta;slope	costa	en	costa
cueva	es	cave;cellar;basement	cave	en	cave
cueva	es	cave;cellar;basement	cavus	en	cavus
cunună	ro	wreath;garland	corona	en	corona
cura	es	cure	cure	en	cure
cura	it	cure;care	cure	en	cure
cura	pt	cure	cure	en	cure
curătură	ro	stumps;clearing;bushes;etc and good for pasture;brambles;area  clear of roots	cure	en	cure
cure	fr	cure;treatment;concern;care	cure	en	cure
cure	frm	desire	cure	en	cure
curer	fr	to clear out;scraping and removing;to clean by scrubbing	cure	en	cure
cu	ro	with	cum	en	cum
cygne	fr	swan	cygnet	en	cygnet
dame	fr	queen;A lady	dama	it	king;queen;lady
dame	fr	queen;A lady	domina	en	domina
dancer	frm	to dance	dance	en	dance
danger	fr	danger	domain	en	domain
dărâma	ro	to prune	ramus	en	ramus
data	it	date	date	en	date
dată	ro	time;an instance;occasion	date	en	date
date	fr	date	date	en	date
dauphin	fr	dolphin	dolphin	en	dolphin
décembre	fr	December	December	en	December
decima	it	tithe	decima	en	decima
decimo	it	tenth	dime	en	dime
defaimă	ro	slander;calumny;defamation	fame	en	fame
définition	fr	definition	definition	en	definition
degré	fr	degree	degree	en	degree
degré	fr	degree	gradus	en	gradus
déluge	fr	the Flood;deluge;the Deluge	deluge	en	deluge
démocratie	fr	democracy	democracy	en	democracy
demoiselle	fr	damselfly;maiden;damsel	domina	en	domina
démoniaque	fr	demonic	demoniac	en	demoniac
denier	fr	denier	denar	en	denar
denier	fr	denier	denier	en	denier
denier	fr	denier	dinar	en	dinar
Denis	fr	the patron saint of France;originally given in honor of a third century bishop of Paris	Denis	en	Denis
dente	it	tooth	dens	en	dens
dente	pt	clove;tooth	dens	en	dens
dent	frm	tooth	dens	en	dens
dent	fr	tooth	dens	en	dens
departir	frm	to leave	depart	en	depart
départir	fr	to leave;to divest;to depart;dispose of	depart	en	depart
dériver	fr	to derive;to shunt	derive	en	derive
derramar	es	to leak;to pour out;to spill	ramus	en	ramus
derramar	pt	to spill	ramus	en	ramus
derrubar	pt	to destroy;to overthrow;overturn	rupes	en	rupes
descarregar	pt	to unload;to discharge	car	en	car
desfășa	ro	to unwrap a baby;unswaddle	fess	en	fess
devin	fr	forecaster	divine	en	divine
diestro	es	dexter;dextral;dexterous;skillful;right;right-handed;right-hand;adroit	dexter	en	dexter
diezmo	es	tithe	dime	en	dime
diezmo	osp	tenth;tithe	dime	en	dime
dîme	fr	tithe	dime	en	dime
dinero	es	money;wealth	denar	en	denar
dinero	es	money;wealth	denier	en	denier
dinero	es	money;wealth	dinar	en	dinar
dinheiro	pt	a coin used from the 12th to the 15th century in Portugal;money	denar	en	denar
dinheiro	pt	a coin used from the 12th to the 15th century in Portugal;money	denier	en	denier
dinheiro	pt	a coin used from the 12th to the 15th century in Portugal;money	dinar	en	dinar
divino	es	divine	divine	en	divine
divino	it	of or pertaining to a god or deity;divine;heavenly	divine	en	divine
dízimo	pt	tithe	dime	en	dime
doamnă	ro	lady;polite term for a woman;madam;maam;dame;wife of a prince or nobleman	domina	en	domina
doble	es	double	duplex	en	duplex
doi	ro	two	duo	en	duo
Doña	es	title of respect for a married or widowed woman comparable to Mrs	domina	en	domina
doña	es	title of respect for a woman comparable to Mrs	domina	en	domina
doña	es	title of respect for a woman comparable to Mrs	domino	en	domino
doña	es	title of respect for a woman comparable to Mrs	don	en	don
dona	pt	lady	domina	en	domina
doncella	es	maiden;damsel;maid	domina	en	domina
donna	it	queen;lady;woman;actress;wife	domina	en	domina
dono	pt	owner;patriarch;head of a home or family	domino	en	domino
dono	pt	owner;patriarch;head of a home or family	don	en	don
donzela	pt	maiden;damsel	domina	en	domina
dó	pt	pity	dol	en	dol
dor	pt	pain	dol	en	dol
dor	ro	longing	dol	en	dol
dortoir	fr	dormitory	dortoir	en	dortoir
double	fr	two;sixteenth note;double	double	en	double
doubler	fr	to repeat a school year;pass;to double;to dub;duplicate;to double-cross;to overtake	double	en	double
douloureux	frm	painful	dol	en	dol
drama	es	play;scene;drama;big deal;fuss	drama	en	drama
drap	frm	cloth	drape	en	drape
Duce	it	Il Duce	duke	en	duke
Duce	it	Il Duce	dux	en	dux
duc	fr	duke	duke	en	duke
duc	fr	duke	duque	es	duke
duc	frm	duke	duke	en	duke
duc	frm	duke	duque	es	duke
duchesse	fr	duchess	duchess	en	duchess
duelo	es	sorrow	dol	en	dol
dueña	es	owner	domina	en	domina
dueño	es	owner;proprietor;master;landlord	domino	en	domino
dueño	es	owner;proprietor;master;landlord	don	en	don
dur	fr	hard;harsh;tough	dure	en	dure
duro	es	hard;stingy;ungenerous;mean;rigid;hardcore;resilient;strong;unbearable;stiff;heavy;firm;solid;tough	dure	en	dure
duro	it	hard;stringy;erect	dure	en	dure
duro	pt	unrelenting;hard;unfriendly;brutal;harsh;erect;severe	dure	en	dure
east	en	east	est	fr	east
eau	frm	water	aqua	en	aqua
eau	fr	water	aqua	en	aqua
échelle	fr	scale;ladder	scala	en	scala
échine	fr	spine of an animal;backbone;spinal column	chine	en	chine
écran	fr	screen	screen	en	screen
egual	osp	equal;same	equal	en	equal
eira	pt	threshing floor	area	en	area
eixo	pt	axletree;axle	axis	en	axis
eje	es	shaft;spindle;hub;axis	axis	en	axis
ejido	es	common land;a common	exit	en	exit
empalar	es	to impale	pale	en	pale
empalar	es	to impale	palus	en	palus
empalar	es	to impale	peel	en	peel
empenta	es	push;shove	impinge	en	impinge
empire	fr	empire	empire	en	empire
encarnar	es	to ingrow;to embody	carrion	en	carrion
encarnar	pt	to incarnate	carrion	en	carrion
encens	fr	incense	incense	en	incense
engolir	pt	to accept;to swallow;to consume food;to believe	gullet	en	gullet
ensinar	pt	to teach	sain	en	sain
ensinar	pt	to teach	sign	en	sign
enterrer	frm	to bury	inter	en	inter
enterrer	fr	to bury	inter	en	inter
entro	it	no later than;by	enter	en	enter
enviar	es	to send	via	en	via
enviar	pt	to send	via	en	via
épaule	fr	shoulder	epee	en	epee
épée	fr	sword;the weapon as shown on a coat of arms	epee	en	epee
épice	fr	spice	spice	en	spice
épier	fr	watch;to spy on;to watch for;keep an eye on	aspy	en	aspy
épine	fr	spine;thorn;prickle	spine	en	spine
erba	it	grass;marijuana	herb	en	herb
erva	pt	herb;grass	herb	en	herb
escada	pt	ladder	scala	en	scala
esca	it	bait;lure;tinder	esca	en	esca
escala	es	scale;hierarchy;ladder	scala	en	scala
esche	fr	bait	esca	en	esca
eschine	frm	spine	chine	en	chine
escritura	es	deed;scripture;document	scripture	en	scripture
escritura	pt	a manner of;deed	scripture	en	scripture
escuchar	es	to hear out;to listen to;to listen;to hear	scout	en	scout
espace	frm	room;space	space	en	space
espace	fr	space	space	en	space
espada	pt	sword	epee	en	epee
espalda	es	backstroke;back	epee	en	epee
espalda	osp	back	epee	en	epee
espee	frm	sword	epee	en	epee
espina	es	fishbone;thorn	spine	en	spine
esprit	fr	specific mind aptitude;immaterial or incorporeal substance;philosophy;volatile fluid;or purpose;deep intention;alcohol;mind;sense	esprit	en	esprit
estable	es	stable	stabile	en	stabile
estado	es	state;estadal;country	state	en	state
estado	es	state;estadal;country	status	en	status
Estado	es	state	state	en	state
Estado	es	state	status	en	status
estado	pt	condition;standing;state;status	state	en	state
estado	pt	condition;standing;state;status	status	en	status
ester	fr	to appear	stay	en	stay
estoile	frm	star	stella	en	stella
estoile	frm	star	Stella	en	Stella
estre	frm	to be	stay	en	stay
estrela	pt	star	stella	en	stella
estrela	pt	star	Stella	en	Stella
estrella	es	mullet;star	stella	en	stella
estrella	es	mullet;star	Stella	en	Stella
estrella	osp	star	stella	en	stella
estrella	osp	star	Stella	en	Stella
été	fr	summer	state	en	state
été	fr	summer	status	en	status
Étienne	fr	Stephen	Stephan	en	Stephan
étoile	fr	a white mark on the forehead of a horse or bull;star	stella	en	stella
étoile	fr	a white mark on the forehead of a horse or bull;star	Stella	en	Stella
étui	fr	cover;case	etude	en	etude
étui	fr	cover;case	studio	en	studio
éventer	fr	to expose to the wind;to air;ventilate	vent	en	vent
exe	osp	axis	axis	en	axis
exposer	fr	to expose	expose	en	expose
faba	es	fava bean	fava	en	fava
face	fr	face	facies	en	facies
face	pt	the cheek;face	facies	en	facies
faict	frm	feat	fact	en	fact
faict	frm	feat	feat	en	feat
faillir	frm	to fail	fail	en	fail
faim	fr	hunger	famine	en	famine
făină	ro	flour	farina	en	farina
fait	fr	fact	fact	en	fact
fait	fr	fact	feat	en	feat
faixa	pt	strip;lane;band;track	fess	en	fess
falecer	pt	to die	false	en	false
falla	es	flaw;such as a blackout;outage	false	en	false
fallare	it	to mess up;to transgress;to fail to germinate;to commit a sin	false	en	false
fallar	es	to rule;to fail;give;to let down	false	en	false
fallecer	es	to pass away;die	false	en	false
fama	it	report;name;reputation;renown;rumor;fame	fame	en	fame
fama	pt	reputation;fame	fame	en	fame
fambre	osp	famine;hunger	famine	en	famine
fame	es	famine;hunger	famine	en	famine
fame	it	hunger	famine	en	famine
famen	ro	a castrated man;eunuch	femina	en	femina
famine	fr	famine	famine	en	famine
fantôme	fr	ghost	phantom	en	phantom
făptură	ro	creature;build;stature;being	facture	en	facture
făptură	ro	creature;build;stature;being	feature	en	feature
farina	it	meal;flour	farina	en	farina
farina	osp	flour	farina	en	farina
farine	fr	flour;specifically wheat flour	farina	en	farina
farinha	pt	flour	farina	en	farina
fașă	ro	bandage;dressing;fess	fess	en	fess
fascia	it	strip;sash;band;fess	fess	en	fess
fascina	it	faggot	fascine	en	fascine
față	ro	face;aspect	facies	en	facies
fato	it	fate;destiny	fate	en	fate
făt	ro	fetus;young of an animal;such as a cub	fetus	en	fetus
fattore	it	factor;bailiff;element;steward;farmer;land agent	factor	en	factor
fava	it	fava bean;broad bean	fava	en	fava
faz	es	face	facies	en	facies
febre	pt	craze;fever	fever	en	fever
feito	pt	made;done;produced;created	fact	en	fact
feito	pt	made;done;produced;created	feat	en	feat
feitoria	pt	feitoria	factor	en	factor
femme	frm	wife	femina	en	femina
femme	fr	wife;;woman	femina	en	femina
fenestre	frm	window	fenestra	en	fenestra
fève	fr	generally;as in coffee beans;non-legume beans;bean	fava	en	fava
fiar	pt	to spin	filum	en	filum
fica	it	pussy;sexually attractive woman	ficus	en	ficus
fico	it	great;cool	ficus	en	ficus
fievre	frm	fever	fever	en	fever
figo	pt	fig	ficus	en	ficus
filare	it	to unfold;to go off without a hitch;to pay out;to flow out in a thin stream;to spin a web or cocoon;to trickle out;to drip;to flirt;to spin;to trickle;to run;to proceed in an orderly fashion	filum	en	filum
filer	fr	to ease a line;to spin a thread;to give;to spin;to pass;to hand	filum	en	filum
fil	fr	grain;wire;yarn;thread	filum	en	filum
filo	es	edge;cutting edge;hunger	filum	en	filum
filo	it	glimmer;string;threads;strands;thread;edge;blade;breath	filum	en	filum
finestra	it	window	fenestra	en	fenestra
fiocco	it	knot;flock;bow;flake;tuft;ribbon	flock	en	flock
fio	pt	chain;thread	filum	en	filum
fior	ro	thrill;shudder;shiver	fever	en	fever
fir	ro	filament;wire;string;thread	filum	en	filum
fita	pt	band;a colored ribbon to indicate membership of a faculty;tape;ribbon	vitta	en	vitta
flacără	ro	flame	facula	en	facula
flamme	fr	flame;brilliance;talent	flame	en	flame
flatter	fr	to flatter	flatter	en	flatter
flocos	ro	wooly;hairy	flock	en	flock
floc	ro	floccule;flock;floc	flock	en	flock
foame	ro	hunger	famine	en	famine
foëne	fr	a pronged harpoon;a fishgig	foin	en	foin
foga	it	enthusiasm	fugue	en	fugue
foglia	it	leaf	foil	en	foil
foison	fr	abundance;load;great deal	fusion	en	fusion
foison	frm	a lot of;much	fusion	en	fusion
foja	osp	leaf	foil	en	foil
folha	pt	leaf	foil	en	foil
folie	fr	madness;craziness;folly;silliness;insanity	folia	pt	merrymaking;folia
fome	pt	famine;hunger	famine	en	famine
fondo	es	foundation;dip;basis;funding;ground;bottom;fund	fund	en	fund
fondo	it	deep	fund	en	fund
fontaine	frm	fountain	fountain	en	fountain
fontaine	fr	tank;fountain;cistern	fountain	en	fountain
força	pt	power;strength;force	forte	en	forte
força	pt	power;strength;force	fort	en	fort
força	pt	power;strength;force	fortis	en	fortis
force	frm	force	force	en	force
force	frm	force	forte	en	forte
force	frm	force	fort	en	fort
force	frm	force	fortis	en	fortis
force	fr	strength;force	force	en	force
force	fr	strength;force	forte	en	forte
force	fr	strength;force	fort	en	fort
force	fr	strength;force	fortis	en	fortis
forest	frm	forest	forest	en	forest
forêt	fr	forest	forest	en	forest
forge	fr	forge	fabrica	en	fabrica
forma	it	form;mould	form	en	form
forma	pt	formation;shape;form	form	en	form
forte	it	fortress;fort;A strength or talent	forte	en	forte
forte	it	fortress;fort;A strength or talent	fort	en	fort
forte	it	fortress;fort;A strength or talent	fortis	en	fortis
forte	pt	strong suit;strength	forte	en	forte
forte	pt	strong suit;strength	fort	en	fort
forte	pt	strong suit;strength	fortis	en	fortis
fort	frm	strong	forte	en	forte
fort	frm	strong	fort	en	fort
fort	frm	strong	fortis	en	fortis
fort	fr	who can count on;proficient;good;successful;powerful;strong;skilled	forte	en	forte
fort	fr	who can count on;proficient;good;successful;powerful;strong;skilled	fort	en	fort
fort	fr	who can count on;proficient;good;successful;powerful;strong;skilled	fortis	en	fortis
forza	it	force	forte	en	forte
forza	it	force	fort	en	fort
forza	it	force	fortis	en	fortis
fossa	it	pit;fossa;hole	fossa	en	fossa
fossa	it	pit;fossa;hole	fosse	en	fosse
fossé	frm	ditch;trench	fossa	en	fossa
fossé	frm	ditch;trench	fosse	en	fosse
fosse	frm	fosse	fossa	en	fossa
fosse	frm	fosse	fosse	en	fosse
fossé	fr	moat;ditch;trench	fossa	en	fossa
fossé	fr	moat;ditch;trench	fosse	en	fosse
fosse	fr	pit	fossa	en	fossa
fosse	fr	pit	fosse	en	fosse
frade	pt	angelfish;friar	frater	en	frater
fragua	es	forge	fabrica	en	fabrica
frágua	pt	forge;furnace	fabrica	en	fabrica
français	fr	French;Franco-American or Francophone	francese	it	French
français	fr	French;Franco-American or Francophone	francês	pt	Frenchman
français	fr	French;Franco-American or Francophone	francez	ro	French
France	fr	France	France	en	France
Franc	fr	Frank	frank	en	frank
franc	fr	frank;free	frank	en	frank
franchise	fr	excess;deductible;freedom;liberty	franchise	en	franchise
françoys	frm	French	francese	it	French
françoys	frm	French	francês	pt	Frenchman
françoys	frm	French	francez	ro	French
frange	fr	fringe	frangia	it	bang;forelock;fringe
frange	fr	fringe	franja	es	fringe;bangs;stripe
frate	it	friar;monk	frater	en	frater
frate	ro	brother	frater	en	frater
frère	fr	brother	frater	en	frater
frere	frm	brother	frater	en	frater
fresta	pt	chink;crack;a small hole or crack in a wall;curtain or other objects by which one can see what is beyond or outside them	fenestra	en	fenestra
frode	it	a deceit;a cheat;a fraud;an adulteration	fraud	en	fraud
froga	es	brickworks;masonry factory	fabrica	en	fabrica
fromage	fr	cheese	formaggio	it	cheese
front	fr	forehead	frond	en	frond
front	fr	forehead	frons	en	frons
fuero	es	laws;a certain immunity;charter;privilege;law	forum	en	forum
fuerte	es	strong;loud	forte	en	forte
fuerte	es	strong;loud	fort	en	fort
fuerte	es	strong;loud	fortis	en	fortis
fuerza	es	strength;force	forte	en	forte
fuerza	es	strength;force	fort	en	fort
fuerza	es	strength;force	fortis	en	fortis
fugă	ro	run	fugue	en	fugue
fumo	it	hashish;smoke	fume	en	fume
fumo	osp	smoke	fume	en	fume
fumo	pt	fume;smoke	fume	en	fume
fum	ro	smoke	fume	en	fume
fundo	pt	deep	fund	en	fund
fund	ro	bottom	fund	en	fund
fura	ro	to steal	furore	en	furore
fusar	ro	person who makes or sells spindles	fuse	en	fuse
fusion	fr	fusion	fusion	en	fusion
fuso	it	melted;exhausted;worn-out	fuse	en	fuse
fuso	pt	spindle	fuse	en	fuse
fus	ro	spindle	fuse	en	fuse
gage	fr	pledge;salary;wages;guarantee;forfeit	gage	en	gage
gaine	fr	sheathing;casing;scabbard;sheath	vagina	en	vagina
gaiola	pt	cage;birdcage	cage	en	cage
galha	pt	gall	gall	en	gall
galla	it	hairgrip;round pill;gall	gall	en	gall
galoper	frm	to gallop	gallop	en	gallop
galoper	fr	to gallop	gallop	en	gallop
gang	en	gang	gangue	pt	A gang of criminals
garde	fr	A watch;guard	guard	en	guard
garfo	pt	fork	graft	en	graft
gascon	fr	Gascon	Basque	en	Basque
gaură	ro	hole	cave	en	cave
gaură	ro	hole	cavus	en	cavus
gayola	es	cage;clink;wank;handjob	cage	en	cage
gel	fr	frost;gel	gel	en	gel
gelo	it	intense cold;cold weather;coldness	gel	en	gel
général	fr	general	general	en	general
genre	fr	genus;style;gender;type;kind;look;voice;the done thing	genus	en	genus
gen	ro	way;manner;style;gender	genus	en	genus
gentio	pt	gentile	genitive	en	genitive
geral	pt	general	general	en	general
germe	it	origin;seed;germ;progeny;offspring;beginning;son;lineage	germ	en	germ
ger	ro	frost	gel	en	gel
gesir	frm	to lie down	gist	en	gist
gésir	fr	To be locate;To lie	gist	en	gist
ghianda	it	acorn	glans	en	glans
ghindă	ro	acorn	glans	en	glans
gîte	fr	shelter;lodging	gist	en	gist
giusto	it	just;right	just	en	just
giz	pt	chalk	gesso	en	gesso
gland	fr	tassel;acorn	glans	en	glans
globe	fr	globe	globe	en	globe
goela	pt	gullet	gullet	en	gullet
gola	es	throat;ruff;canal	gullet	en	gullet
gola	it	throat;defile;gorge	gullet	en	gullet
gola	pt	collar	gullet	en	gullet
gorge	fr	throat;gorge	gour	en	gour
gosto	pt	taste;pleasure;enjoyment;fancy;flavour	gust	en	gust
gota	es	goutte;a drop or small amount of	gout	en	gout
gota	pt	drop;gout	gout	en	gout
gouge	fr	gouge;female servant	gouge	en	gouge
goût	fr	taste;smell;odor;scent;flavour;discrimination;appetite	gust	en	gust
goutte	fr	droplet;gout;eau de vie	gout	en	gout
goutte	frm	goutte	gout	en	gout
grain	fr	grain	grain	en	grain
grain	fr	grain	grange	en	grange
granche	frm	granary	grain	en	grain
granche	frm	granary	grange	en	grange
granche	frm	granary	grangia	it	grange
grand	fr	great;an intensifier;great;big fat;big;an honorific title;large;grand;extensive	grand	en	grand
grand	frm	large;big	grand	en	grand
grange	fr	a barn	grain	en	grain
grange	fr	a barn	grange	en	grange
grange	fr	a barn	grangia	it	grange
grano	es	grain;blackhead;pimple;point	grain	en	grain
grano	es	grain;blackhead;pimple;point	grange	en	grange
grano	it	grain;corn;wheat;peppercorn;money	grain	en	grain
grano	it	grain;corn;wheat;peppercorn;money	grange	en	grange
grau	pt	academic degree;degree;degree of a polynomial	gradus	en	gradus
grâu	ro	wheat	grain	en	grain
grâu	ro	wheat	grange	en	grange
grave	es	solemn;serious;grave	grave	en	grave
grave	pt	serious;austere;low-pitched;grave;solemn;that doesn’t float;sombre;that	grave	en	grave
grazie	it	thank you;thanks!	grace	en	grace
Grèce	fr	Greece	Greece	en	Greece
greda	es	fullers earth	crayon	en	crayon
greffe	fr	court registrars office;court clerks office	graft	en	graft
greu	ro	heavy	grave	en	grave
greve	it	heavy	grave	en	grave
grever	fr	to hang over;weigh heavy over;put a burden on;to burden	grieve	en	grieve
grief	fr	grievous	grave	en	grave
grou	pt	crane	Grus	en	Grus
grúa	es	tow truck	Grus	en	Grus
grude	pt	glue;low-quality or poorly prepared food	gluten	en	gluten
gru	it	crane	Grus	en	Grus
grulla	es	crane	Grus	en	Grus
guerre	fr	war	war	en	war
gueule	fr	mouth;face;gullet;snout	gullet	en	gullet
guita	pt	cash;cheese;dough	vitta	en	vitta
gură	ro	mouth	gullet	en	gullet
gust	ro	taste	gust	en	gust
gută	ro	drop;small quantity	gout	en	gout
haba	es	ballot ball;horse bean;nugget of ore;equine palatitis;broad bean	fava	en	fava
hábito	es	habit;insignia;custom	habitus	en	habitus
hacha	es	hatchet;axe	facula	en	facula
hado	es	fate;destiny	fate	en	fate
haras	fr	stud farm	razza	it	breed;race;descent;family
hardy	frm	hardy	hardy	en	hardy
harina	es	flour	farina	en	farina
hâte	fr	impatience;haste	haste	en	haste
hault	frm	high;high up	haut	en	haut
haut	fr	high	haut	en	haut
haz	es	bundle	facies	en	facies
heaume	fr	a mediaeval military helmet protecting the head and face	helm	en	helm
hebra	es	filament;fiber;strand;thread	fibre	en	fibre
herbe	fr	grass	herb	en	herb
hermano	es	sibling;brother	germane	en	germane
hierba	es	weed;herb	herb	en	herb
hilar	es	to spin	filum	en	filum
hilo	es	crosshair;linen;string;reticule;yarn;thread	filum	en	filum
hoja	es	form;sheet;side of bacon;leaf;blade	foil	en	foil
hondo	es	deep	fund	en	fund
honneur	frm	honor	honor	en	honor
honneur	frm	honor	honour	en	honour
honor	es	honor	honour	en	honour
horma	es	form;mold;dry stone wall;last	form	en	form
hospedar	es	to lodge;to offer hospitality;to stay	host	en	host
hospedar	pt	to host	host	en	host
houe	fr	hoe	hoe	en	hoe
hoyo	es	hole	fovea	en	fovea
huebra	es	acre;as much land as can be ploughed in a day	opera	en	opera
huebra	es	acre;as much land as can be ploughed in a day	ure	en	ure
huissier	fr	particularly;An usher	usher	en	usher
humo	es	fume;fumes;smoke	fume	en	fume
huso	es	spindle	fuse	en	fuse
iarbă	ro	weed;grass	herb	en	herb
iască	ro	punk;touchwood;tinder	esca	en	esca
ídolo	es	idol	idol	en	idol
igual	es	sharing the same characteristics;identical;level;same;equal	equal	en	equal
igual	pt	equal	equal	en	equal
île	fr	island	insula	en	insula
ilha	pt	A person who stands alone in defense of an idea;island	insula	en	insula
image	fr	picture;image	image	en	image
imaginer	fr	to imagine	imagine	en	imagine
împăra	ro	to impale;stab	pale	en	pale
împăra	ro	to impale;stab	palus	en	palus
împăra	ro	to impale;stab	peel	en	peel
impatient	fr	impatient	impatient	en	impatient
imperatore	it	emperor	emperor	en	emperor
impero	it	empire	empire	en	empire
inconvénient	fr	inconvenience	inconvenient	en	inconvenient
íncubo	pt	incubus	incubus	en	incubus
înfășa	ro	to swaddle	fess	en	fess
înfiora	ro	to wince;shudder;shake;to cause to shiver;tremble;to be thrilled;to frighten	fever	en	fever
înfira	ro	to sew or spin with yarn or thread	filum	en	filum
inflation	fr	inflation	inflation	en	inflation
înfunda	ro	stuff;obstruct;stop up;to clog	fund	en	fund
inimă	ro	heart	anima	en	anima
in	ro	flax	linoleum	en	linoleum
inspiration	fr	inspiration	inspiration	en	inspiration
intricar	pt	embroil;to tangle	intrigue	en	intrigue
întru	ro	in	enter	en	enter
ira	pt	rage;anger	ire	en	ire
ire	fr	ire;anger	ire	en	ire
ire	frm	rage;ire;fury	ire	en	ire
irmão	pt	sibling;brother;bro	germane	en	germane
isca	pt	bait;charcloth;a dish made with very thin  of liver;tinder;lure	esca	en	esca
isle	frm	island	insula	en	insula
isola	it	isle;island	insula	en	insula
issue	fr	way out;outcome;exit;result	issue	en	issue
jambe	fr	leg	gammon	en	gammon
jauge	fr	gauge	gauge	en	gauge
Jean	fr	John;also common as the first part of hyphenated given names;traditionally very popular in France	Jane	en	Jane
jeter	fr	discard;to rush oneself onto something or someone;to throw;to throw away	jet	en	jet
joie	fr	joy	gioia	it	delight;joy
juin	fr	June	June	en	June
julho	pt	July	July	en	July
jus	fr	energy;juice;power;electricity	jury	en	jury
jus	frm	juice	jury	en	jury
justo	es	just;right;tightly	just	en	just
justo	osp	someone just;righteous	just	en	just
justo	pt	just;fair;free from sin and guilt;righteous	just	en	just
labourer	frm	to labor;to work	labour	en	labour
labourer	fr	to plough	labour	en	labour
labrador	es	husbandman;laborer;farmer;worker	Labrador	en	Labrador
lac	fr	lake	lake	en	lake
lado	es	face;side	latus	en	latus
lado	pt	side	latus	en	latus
laisser	frm	to allow;to permit;to leave alone	lease	en	lease
lait	fr	semen;milk	laido	it	filthy;foul
laje	pt	flagstone	lagena	en	lagena
lame	fr	wave;lamina	lamina	en	lamina
lamina	it	lamina;thin sheet or layer	lamina	en	lamina
lampe	fr	lamp;light	lampa	it	lamp;light
lança	pt	spear;lance	lance	en	lance
lançar	pt	to launch	lance	en	lance
lance	fr	lance;a hose;a spear	lance	en	lance
lance	frm	lance	lance	en	lance
lanceiro	pt	spearman	lance	en	lance
lancer	fr	to throw	lance	en	lance
lancero	es	lancer	lance	en	lance
lancia	it	launch;spear;skiff;lance	lance	en	lance
lancier	fr	lancer	lance	en	lance
landa	it	moor	lamina	en	lamina
language	frm	language	lenguage	osp	language
language	frm	language	lingua	en	lingua
langue	fr	language;tongue	lingua	en	lingua
langue	frm	tongue	lingua	en	lingua
lanza	es	glaive;spear;lance	lance	en	lance
lá	pt	that;particularly;even;there	ad	en	ad
lard	fr	bacon	lard	en	lard
large	fr	broad;generous;wide	large	en	large
lasso	it	weak;miserable;tired;fatigued;unhappy;weary;bleak	lapse	en	lapse
latino	it	Latin;of or related to the Latin language;of or related to the speakers of the Romance languages such as Italians;Spanish;Portuguese;etc;Romanians;French	Latin	en	Latin
lato	it	side	latus	en	latus
lat	ro	broad;wide	latus	en	latus
lături	ro	dirty water;hogwash;swill;slops	lave	en	lave
lăudător	ro	lauder;praiser	laudator	en	laudator
lăun	ro		lave	en	lave
lealdade	pt	loyalty	leal	en	leal
lealdade	pt	loyalty	legal	en	legal
lealdade	pt	loyalty	loyal	en	loyal
leal	es	honest;true;fair;loyal;adhere to the rules of propriety	leal	en	leal
leal	es	honest;true;fair;loyal;adhere to the rules of propriety	legal	en	legal
leal	es	honest;true;fair;loyal;adhere to the rules of propriety	loyal	en	loyal
leal	pt	honest;true;fair;loyal;adhere to the rules of propriety	leal	en	leal
leal	pt	honest;true;fair;loyal;adhere to the rules of propriety	legal	en	legal
leal	pt	honest;true;fair;loyal;adhere to the rules of propriety	loyal	en	loyal
lé	fr	breadth;width	latus	en	latus
legier	frm	light	leggero	it	slight;pop;light
legume	it	legume	legume	en	legume
legume	pt	legume	legume	en	legume
lema	es	theme;motto;lemma;subject	lemma	en	lemma
lema	pt	slogan;motto	lemma	en	lemma
lendine	it	nit	lens	en	lens
lengua	es	Spanish;tongue	lingua	en	lingua
lente	fr	nit	lens	en	lens
lentille	fr	lens;lentil	lentil	en	lentil
letra	es	letter;handwriting	letter	en	letter
letra	pt	letter;lyrics;font	letter	en	letter
lettre	fr	letter;the plain meaning of something;the literal meaning	letter	en	letter
lèvre	fr	lip	labrum	en	labrum
lez	fr	next to;near	latus	en	latus
libéral	fr	libertarian;liberal	liberal	en	liberal
libero	it	clear;free;unobstructed	liber	en	liber
libre	es	free	liber	en	liber
libro	it	omasum;book	liber	en	liber
lie	fr	lees;dregs	lees	en	lees
